server_id,cpu_usage,memory_usage,disk_usage,network_usage,temperature,running_processes,disk_read_speed,disk_write_speed,swap_usage,network_latency,packet_loss,uptime_hours,error_logs,warning_logs,critical_logs,power_consumption,gpu_usage,fan_speed,failure
2b3c848b-e43a-4bdb-a89c-0ad03c367c87,97.29,52.16,85.09,432.92,29.29,46,47.0,196.88,7.32,221.91,8.1,4912,39,40,9,356.25,55.61,2897,1
d7a83c3e-ed56-4d4d-abb9-821ab15b4a38,49.44,32.44,35.58,994.15,44.25,272,482.1,202.68,75.71,56.09,8.93,4771,38,8,0,645.8,71.66,3583,0
a2af62df-451e-40de-9121-6f28f9ec9c4b,93.57,22.68,58.73,858.03,29.94,45,485.42,362.47,40.16,80.16,7.43,5439,19,68,7,484.41,22.54,4884,1
92eb8032-7ee7-4189-99fc-aee3d186bd67,25.53,99.65,12.85,933.11,27.72,360,448.52,253.91,80.87,63.57,1.87,3277,21,42,8,311.51,55.3,4857,1
139ca858-8edb-4ad6-a4ca-dfae628ad2fd,16.11,86.65,33.16,223.78,76.64,263,101.46,287.43,90.68,171.93,9.33,10638,30,76,7,600.61,39.31,2050,1
f50b4792-d106-45bf-b21d-895ff433e68a,62.06,18.91,70.11,986.35,60.55,308,183.09,449.08,56.9,25.42,8.03,4717,30,5,7,578.04,72.53,1892,0
fe04068e-e883-4acf-a667-5e48c6c748d4,14.9,60.91,21.25,695.71,68.66,484,533.92,239.84,5.31,77.76,2.12,8226,15,92,9,555.94,47.83,4667,0
2194fe21-9aae-45f5-9028-0eb64a515964,88.14,67.3,12.42,749.85,76.49,486,261.4,222.37,16.11,116.92,4.16,3699,38,95,6,696.56,86.7,4300,0
d3431a0c-6960-4e57-8b89-2b97e2a3c251,38.59,24.2,59.99,751.3,28.36,198,109.74,403.12,16.11,85.2,1.05,4766,5,67,0,454.71,63.1,1084,0
a2fce25a-de0c-4732-b3b5-d3dbca219df8,17.71,51.08,21.07,622.89,77.06,594,148.98,487.8,99.0,209.72,0.61,4922,16,86,8,171.82,23.54,1952,0
4ad163c8-c33e-4e52-b777-5be8ff91d0d1,15.47,80.36,87.69,110.68,74.67,482,445.25,23.17,69.33,102.1,7.0,2037,36,96,3,223.96,65.3,1476,0
e4678441-8403-4132-ae80-bbcf6085e258,76.23,85.9,49.75,708.19,81.34,237,594.06,286.95,17.22,127.78,1.52,3065,5,38,7,211.29,24.57,4529,0
87d7a2b3-2187-4554-9a6b-dc2ae70ee92b,65.62,70.44,93.76,837.64,75.05,506,533.05,13.3,18.06,169.82,1.93,7813,35,57,0,503.34,52.52,1744,0
69ae92cf-4ddc-4863-a82b-744e0a803d04,9.23,61.75,97.94,379.16,66.97,365,377.91,38.83,0.74,5.24,7.34,5051,24,3,10,106.77,48.13,2288,1
655150ce-cef9-41b9-9ded-757116a28775,71.24,73.41,82.0,791.43,33.47,521,462.1,73.26,5.07,67.53,5.32,6818,4,58,2,598.06,25.14,1933,0
edff9ed9-51aa-41e8-9694-97f96f60e4e0,62.34,52.45,46.38,873.14,56.46,139,42.77,167.25,53.68,157.87,7.12,5554,1,88,6,648.04,31.84,3923,0
844d98bf-a762-4b08-8475-e039f8ed4b70,51.33,64.35,42.43,178.72,83.75,408,520.47,267.58,2.54,96.39,0.97,11201,31,9,4,393.83,93.28,1655,0
8b84d03f-9a98-4e06-b234-d116eb742f6c,66.16,47.62,67.09,763.52,44.79,263,524.05,127.71,51.21,222.45,0.48,7542,35,45,2,426.51,62.57,985,0
cd9e2bc6-5b12-4c18-9ff7-1ff25d2946c9,78.86,70.58,22.03,92.76,63.49,520,285.66,341.7,34.07,61.13,0.22,8839,33,75,7,435.08,20.36,4241,0
6a34ae98-2776-4e57-b8b2-4e094a9900b0,70.41,99.8,58.83,863.04,88.67,263,572.73,324.21,37.71,194.57,3.06,6537,15,94,1,553.03,8.78,1878,0
80811e52-2a4e-4f1b-a0ae-425025b07b07,49.51,82.05,46.62,862.42,58.23,145,261.06,156.54,66.26,221.61,4.26,2454,2,16,10,308.79,87.59,1016,0
61a9c1a0-3cb4-4d72-be5b-3f346235eca7,22.0,43.26,81.98,996.81,45.9,235,306.51,258.1,67.6,184.07,3.45,7112,38,28,9,203.57,77.56,2080,0
1362c30c-9eef-4f61-a799-de0f6ef3b1d2,28.58,23.31,90.32,580.07,27.05,574,533.96,458.1,88.95,131.22,7.62,11348,24,10,10,601.73,98.78,4675,1
a620fb53-aad0-4621-9389-470bfb0811c6,76.47,19.91,67.17,488.43,57.28,510,148.48,328.67,91.15,114.33,7.01,7420,19,17,10,673.33,9.75,1739,0
45e8e652-d021-46ae-a8ec-cd27a3e6861a,60.17,34.64,62.91,512.61,60.17,407,557.35,239.6,59.43,240.9,5.1,1796,35,32,1,610.28,63.76,4105,0
b129c2e9-2d9a-4d02-8bdb-66fc6b97c262,58.53,72.34,42.93,733.46,57.92,75,49.03,213.65,20.82,29.43,2.44,4136,6,95,5,506.51,82.85,4351,0
901c8a58-776d-46cd-a102-7e584fab14f0,26.25,31.42,53.17,394.63,44.76,247,101.03,425.27,3.61,14.64,3.98,3739,23,87,9,252.23,2.38,2151,0
6f45ff56-6030-486b-8af3-0522ba8698c0,59.08,70.92,61.81,798.74,27.89,416,88.34,234.41,17.74,99.7,4.4,461,19,60,9,185.3,73.51,4600,0
94aa314d-2762-4df1-95b6-6c02c01268e7,58.31,56.53,82.82,124.48,79.61,100,136.82,12.81,60.24,185.84,8.24,2606,28,72,8,345.17,43.62,3822,1
6cc2ced2-28cf-4b95-94f7-b8db92c91f4f,34.59,62.78,95.31,886.7,66.39,582,350.46,252.61,72.16,127.86,8.81,8814,1,58,9,609.27,13.34,4037,1
175c4c0d-49ec-4d71-b156-3f558a7d18c0,36.52,62.91,34.24,401.02,34.82,244,418.77,47.42,30.17,159.14,7.59,11375,2,5,5,348.41,53.9,4722,0
ff71618d-ed79-4505-a2ed-6ff22b0ba25f,88.5,83.42,58.07,816.06,61.63,302,47.06,476.96,0.24,38.04,4.46,8574,6,66,6,688.44,78.92,1284,0
af0a2db2-e5f4-4a4a-9d55-b985a8be8d81,96.18,86.37,49.32,361.51,40.82,339,177.65,10.63,26.02,15.92,7.47,8746,36,31,5,287.06,0.95,3635,0
5723ce58-513e-4985-ab22-0694040096b4,14.59,63.39,99.58,640.5,62.52,431,444.08,48.64,71.56,145.65,4.64,2500,23,58,8,584.66,48.02,4594,1
147335af-ed3e-4195-a7b7-dd1f6df762b7,94.82,18.35,70.34,840.26,53.36,342,509.22,157.92,58.44,201.01,5.81,6578,3,27,7,161.85,61.92,4600,1
7b28125e-3bb6-45aa-9c9f-23238dc1caf8,44.78,95.79,21.57,185.2,72.8,143,318.55,455.11,28.82,80.13,9.42,5416,40,82,8,517.52,41.01,1389,1
cc68ca4b-d02e-494d-83ba-41e2147cbcec,97.16,50.36,75.26,379.28,76.05,321,263.35,302.89,84.4,160.36,8.79,1188,2,28,10,656.06,22.64,2293,1
0c9e9ff9-b1dd-4e76-8941-50dfd0216d9e,36.87,87.95,97.91,436.63,92.74,64,246.56,232.92,87.05,51.55,3.69,9475,11,93,4,338.41,76.96,3467,0
b5d19948-d104-4f46-828b-96b74f2beedc,75.42,15.19,79.84,270.32,40.02,193,516.99,400.09,41.95,43.11,4.0,3582,38,38,4,636.58,64.68,4667,0
7a0c5191-6601-434e-8046-09f1daba3dbc,23.83,47.85,48.01,543.68,83.89,375,175.73,389.96,90.24,153.88,0.95,8107,17,69,7,511.9,50.27,1112,1
a3815a99-4a24-4d88-96b0-62150ea540d6,7.74,35.37,21.86,936.3,51.01,150,528.71,218.15,34.52,206.77,7.11,5859,23,97,6,344.89,57.29,2544,1
518556e6-7ecc-433f-841f-62dcc5870d63,85.04,71.15,17.23,902.46,58.52,565,281.25,254.4,69.14,143.65,5.18,8105,31,74,6,547.6,10.32,4657,0
bb8dbf3f-da7d-494b-a3a7-b83a1c5ef2ee,67.72,16.84,60.05,965.19,88.49,457,385.59,387.94,72.4,157.23,1.8,1841,2,98,8,684.24,94.47,4170,0
db539905-68ff-4743-b47a-040b5528c949,85.58,11.81,60.1,497.22,62.61,263,541.54,165.28,29.1,205.03,4.65,429,14,98,2,279.29,65.2,3491,0
2d833bad-158c-4b33-a980-e8a1097c432b,41.33,87.81,39.71,651.0,51.39,433,224.32,102.12,74.99,137.02,1.38,8046,17,12,8,409.83,83.99,4745,0
dd5dba7a-0138-448b-a66b-f4e682b130e7,55.26,79.33,10.21,810.23,62.7,121,319.12,126.22,22.69,189.66,9.89,1404,16,35,6,386.02,77.5,4528,0
8dfa0927-cf6d-43b6-a1c4-92e185561ac9,60.64,56.68,27.16,616.91,64.73,589,443.3,261.36,71.31,109.85,3.02,10033,0,99,6,546.63,77.36,4501,0
484e9143-e519-4c1a-ac37-4fb61d0dd811,64.27,91.58,57.02,112.12,80.1,481,457.67,308.71,84.5,50.49,3.58,2343,16,19,5,295.82,92.12,1393,0
99cee442-1606-4bf8-ac19-a834078a45fa,54.14,63.78,43.15,723.49,85.06,251,591.8,75.71,88.74,147.93,5.03,2322,14,18,8,362.05,3.4,2091,1
1fc6fd89-54e1-4b2c-b486-ecdbb0526101,6.2,92.8,16.42,422.99,42.18,233,63.93,443.74,9.39,78.86,1.13,3791,18,97,10,629.0,8.59,4362,0
e6d9cbe3-c6e6-4b40-9267-bd26082b4919,61.11,83.71,63.69,229.2,58.22,271,217.92,338.25,91.41,31.64,4.01,7513,23,37,5,497.39,78.02,3681,0
42b712a7-f022-4280-9808-81d72fd876c1,97.52,73.23,71.57,537.12,94.72,61,308.83,434.87,12.6,9.74,2.39,11638,30,6,4,427.23,60.43,3599,0
98969818-9e8a-46e6-838f-09f136145700,69.16,54.36,91.54,204.69,84.89,326,514.28,289.63,88.95,191.66,5.59,1056,40,50,1,348.16,7.18,1754,1
4b9bcadb-062c-4c3f-b821-32db50c6a9a7,42.21,38.83,50.57,652.6,45.58,207,279.91,375.52,85.69,128.71,9.11,636,16,95,8,648.84,29.18,1559,0
e0dc3d37-6b18-464a-bbaa-2861e5121f5a,88.17,12.35,61.5,784.66,54.17,205,28.49,401.14,2.55,44.57,2.2,4186,4,23,1,509.04,21.74,4338,0
b8d21311-70e2-4995-a536-3503d63af40b,20.92,35.19,51.46,432.82,79.34,68,318.58,386.24,14.32,106.93,6.26,7035,39,0,7,639.15,90.66,3753,0
3eaba857-99cf-43cb-818f-ee535fa8444b,27.93,58.56,45.96,931.64,55.03,463,540.73,251.67,36.64,109.62,3.26,2171,0,48,8,525.66,96.49,4213,0
e57f60c3-e28a-4dec-9873-edf5acb90c03,99.2,91.53,26.73,412.61,73.47,86,522.55,42.78,83.59,28.41,5.6,10755,18,57,4,699.25,4.81,3529,1
f0087691-a01f-4de7-a71b-daa11ae4224e,42.07,20.22,42.02,247.6,93.13,50,25.97,169.56,82.44,66.3,2.68,961,17,74,9,137.09,64.36,2127,1
e4bf28c1-9421-441e-92ff-e288a38bdb47,38.52,59.4,54.16,568.37,39.06,574,12.59,165.52,55.51,207.9,8.4,5210,31,76,3,590.92,46.8,1256,0
0d080464-fce3-4edd-a8d3-b915ad61e5d9,26.87,33.9,40.86,540.35,65.14,48,242.75,26.33,69.86,54.85,8.98,9885,35,42,4,589.53,73.05,2076,0
8845acde-3a47-487c-a89b-0933d4d9f6a6,82.56,47.55,54.37,316.46,90.59,338,73.2,348.53,45.4,50.67,4.39,1675,8,5,1,434.93,84.39,4342,0
97703a24-6185-4cf2-bd4a-af89d41b478e,38.14,77.07,80.26,146.58,63.03,468,167.06,424.46,89.03,81.11,4.33,6630,19,15,4,555.9,90.92,3608,0
a5fcf175-d202-442e-94c5-4c9131d20c0a,94.51,16.44,56.19,298.97,27.11,258,296.54,40.93,50.06,204.26,0.55,6115,20,65,7,280.06,22.38,3088,1
abf8e918-042f-47fd-9541-e736616f2239,46.95,10.03,81.41,627.57,42.08,119,570.01,330.2,63.87,142.22,5.66,4942,30,64,9,591.7,20.15,3560,0
4387534c-0d50-4a52-b0d9-d30c531c4607,78.62,64.45,14.15,134.01,91.21,275,506.37,39.9,26.04,180.33,8.83,3353,37,96,3,295.06,14.28,2017,0
f2367326-a81b-422d-95a7-d9401d5292b1,86.94,98.5,57.38,323.28,86.82,76,353.55,61.68,27.52,223.02,5.61,2815,19,35,5,214.04,55.16,1711,1
35379202-7d3c-40a6-b99f-72e11c8f231a,6.17,67.42,64.58,707.36,52.03,122,388.86,323.28,39.09,125.36,8.86,5776,18,29,1,106.68,72.41,4949,0
78496022-845c-43f3-885c-c023a3552eff,9.79,61.54,30.56,376.58,59.89,494,326.17,477.8,6.44,188.5,7.88,2430,23,2,10,342.16,79.26,1876,1
cc514073-0076-47c5-87a6-6b51a13e4c1f,71.77,93.27,19.72,533.28,77.33,71,414.25,420.03,37.48,209.61,1.06,5038,6,23,2,503.27,57.75,2007,0
4e6326d0-d1f6-43be-b961-bc157c2cb791,83.66,55.62,40.25,464.85,27.09,472,314.38,467.56,58.7,68.09,9.88,7446,27,79,6,535.52,99.68,4917,0
87d35906-5b5c-4b58-add7-e5259db75c5d,75.93,14.48,20.51,169.58,47.48,478,514.97,96.85,44.59,170.99,1.41,8869,22,3,7,308.43,45.89,4520,0
2df647cf-34d9-4c10-b374-9c3c91d55c91,79.66,95.8,72.76,497.86,34.26,140,486.64,220.94,11.77,77.98,6.13,5287,29,71,7,151.74,45.65,2608,1
8988ad66-54a6-46d4-8dcb-760ba887cc9c,31.09,42.12,65.88,847.18,52.46,378,396.67,382.24,98.78,126.68,9.84,6076,34,12,8,294.08,52.15,2437,1
2376d9f4-ac83-4f0a-9495-a8c16fbf2540,63.77,52.91,85.34,774.15,33.44,88,426.2,494.54,55.27,150.84,7.97,190,16,37,8,652.25,6.43,2793,0
17c3d161-6d01-4775-80c4-437df32eb107,9.55,80.76,26.31,45.49,42.46,105,38.18,198.58,56.31,9.15,2.23,4345,28,2,6,424.54,65.98,4718,0
d1e2bb25-f03c-4e90-a3f5-70b6b8a757a5,33.02,67.6,25.42,491.63,38.91,573,302.07,411.57,62.54,29.12,3.49,2355,40,25,9,423.36,80.53,2737,0
be37a7fd-973d-48a8-8793-060e7d70da2e,45.44,58.73,69.82,537.7,62.88,525,541.07,378.69,0.58,167.41,5.37,872,35,91,4,685.94,4.2,1897,0
fb40f710-90d2-48e6-9930-9cf2c0c9b1dc,26.48,68.46,66.59,624.27,33.66,507,285.92,340.24,48.11,69.55,3.79,10730,27,63,10,234.16,62.36,2983,0
25abf264-6934-47c5-ae9b-39750fc37abe,95.38,69.7,86.83,461.62,76.59,568,415.05,484.71,61.63,195.36,5.93,10539,19,54,8,230.84,1.55,1489,1
40cd7693-0a3f-4b26-8398-6c28e321710b,97.34,62.61,97.16,541.87,51.62,108,121.73,421.65,66.33,31.17,2.42,4468,12,49,6,570.96,91.71,905,1
092adc0c-8d00-4546-846a-cd848c8bf3ab,12.16,31.19,47.75,840.21,58.87,146,450.88,237.93,42.79,187.4,7.13,183,1,62,6,314.98,85.11,2852,0
f6b9de60-1ffe-4b04-be54-ce5bdd14106d,67.68,87.85,83.38,431.68,66.51,170,48.51,114.99,99.92,24.99,3.4,6122,30,18,10,583.8,11.38,3627,0
49b65231-2fca-46cf-8e44-918b6e80b862,78.37,14.82,69.08,675.45,60.51,460,344.51,307.75,22.35,86.06,3.17,8698,21,63,9,253.84,67.62,4344,0
c093cc0d-607a-4552-af78-ba8bf3c9e3e5,31.72,92.16,31.98,620.05,40.31,556,323.99,54.19,96.96,241.41,2.26,9879,6,42,0,426.12,21.13,4325,0
578c2917-566f-41b5-afe1-0b167124a536,32.83,13.58,71.07,637.04,60.99,297,589.99,450.69,16.07,153.93,4.75,9794,10,18,9,443.03,10.8,2449,0
08302f5c-16eb-45f4-80b8-6271f48fa24f,61.63,26.55,76.58,82.62,34.72,149,27.36,211.88,35.97,14.74,4.32,1515,5,60,7,363.78,10.13,2702,0
e36ff789-18dd-42b6-8b49-5459e97d7676,40.52,82.98,76.78,259.8,84.79,388,403.68,121.58,76.82,182.58,1.85,801,10,79,1,299.46,25.66,1384,0
9f456d6f-4f8b-4309-ac1d-a037960a4791,85.56,69.81,19.05,492.77,51.72,532,577.07,146.04,54.03,172.3,8.11,10961,13,98,9,660.23,4.51,2297,0
f3aeefac-69d0-4632-a9a9-24452f7cc900,94.44,86.81,78.76,448.19,93.26,249,77.94,232.85,28.84,12.54,2.57,1844,6,34,4,231.14,93.69,2163,0
24af08c3-d952-4cd2-819e-794d1df1564c,63.01,50.34,81.56,987.5,29.92,251,305.24,286.0,74.18,247.61,3.98,11572,29,44,3,349.68,55.56,3100,0
a69c5f8f-855c-4d76-a6a4-64a8025bc3a3,28.55,29.54,80.87,760.81,59.33,440,520.17,106.02,15.98,46.64,7.03,9464,30,19,5,114.79,23.33,4360,0
9c65ec0f-caf5-4d52-9178-d0924658d296,66.86,29.24,68.59,647.91,89.62,58,547.13,81.25,82.61,118.66,6.22,11632,4,42,5,330.84,40.69,1349,0
6b15e510-3d21-4bc3-8b2c-547be17f0fde,16.43,61.09,42.82,852.37,42.82,325,478.17,358.71,81.04,32.22,5.37,928,16,23,2,441.01,88.74,4013,0
73023a92-9c9a-4d8f-a67d-bc084c674f26,49.39,21.19,85.28,944.27,45.89,295,545.18,301.16,39.2,112.74,0.88,7384,5,22,5,605.18,87.01,4938,0
7417154c-1868-46a2-9a16-6e3d1737f92e,65.56,21.75,68.81,253.07,33.88,456,467.38,249.04,79.44,159.22,5.69,9792,40,35,4,302.96,61.16,3198,0
45a7a8e0-4c31-417b-9de1-075679b8d122,52.15,12.88,34.61,401.94,82.9,76,108.83,309.14,44.17,166.59,4.51,6987,33,52,6,648.34,76.85,2330,1
fae04948-44c7-4163-b7ea-bfea55b1aba9,11.06,95.45,59.88,172.52,67.46,497,11.59,29.04,14.08,38.41,5.87,4827,18,43,5,355.33,45.89,4131,0
34a16902-088f-4c3f-bfd4-21cb2a8c49cb,42.66,64.83,94.43,133.46,52.03,342,568.93,441.04,94.8,29.9,5.93,1975,3,20,10,684.48,58.3,2423,1
c88b4a4b-ac5e-4389-a731-138f6951a93c,93.16,43.11,46.83,989.48,88.6,243,435.97,178.73,88.53,66.82,4.13,2575,15,4,3,129.55,49.19,3346,0
4d5292d6-deda-41e4-9f9a-8baee603cb96,52.46,79.57,14.96,374.54,56.7,277,69.92,148.7,4.77,180.74,3.86,7616,9,68,4,389.25,33.49,4765,0
3cd71fe9-83a9-462d-b547-8a16313aa32c,83.25,65.4,57.3,123.69,50.88,288,50.24,178.46,3.53,161.22,6.94,9568,11,45,3,464.77,81.75,1283,0
54de4448-5151-4798-b111-9e60da4eb061,33.34,60.43,24.94,568.46,62.23,328,526.79,140.83,41.1,40.83,6.93,5596,2,56,6,592.07,10.85,4839,0
a2f5c4dd-c8f1-4200-b147-931d1b052acd,44.2,31.02,27.06,559.68,69.14,228,57.95,480.17,61.45,36.35,2.41,5542,21,94,10,545.73,54.1,4287,0
95066298-283f-4796-9b71-e170ba8cfc6f,79.23,73.66,40.3,357.99,74.11,340,169.14,426.42,18.28,110.18,3.73,6227,20,3,1,570.95,23.54,2171,0
95ad9063-6c03-4077-9931-5fb5a9b533c3,25.16,85.71,39.89,636.12,34.04,580,191.36,153.22,19.04,170.18,5.06,10449,1,84,4,445.25,73.56,2501,0
8ba9fbc2-7cb7-44e1-9e44-72d1c5ba95f4,85.34,16.4,96.68,321.16,79.74,344,40.17,202.94,68.85,151.61,0.6,5967,27,79,4,385.32,60.96,3362,0
a6ac7cdf-4ffd-4fcd-b0ed-1a949ee5847b,90.76,35.98,79.23,463.02,63.71,161,556.5,252.13,6.23,81.64,4.22,1922,9,23,7,221.06,8.44,3264,0
1683981e-b7d2-47c9-a074-c11a651cbdb7,44.6,90.47,59.4,721.2,80.51,229,55.58,384.47,90.18,7.15,8.74,4750,40,97,6,488.6,56.23,1686,1
56685518-1a81-4247-a956-37f20884926a,84.06,18.6,32.94,964.86,50.96,207,167.9,280.44,40.57,224.89,6.45,5850,30,58,2,118.6,1.29,2345,0
fc67300e-1cc8-43b6-8e8c-c3d2074cf22e,92.53,15.95,53.65,506.02,72.18,176,98.83,422.52,48.86,153.41,8.43,3229,29,10,8,348.31,22.0,2135,1
f446374d-45df-4128-bbc2-40adc5b3af3d,16.29,77.26,48.15,27.02,35.73,473,15.06,447.37,10.66,172.91,2.27,8903,31,30,2,221.52,17.17,4097,0
f6c3ab43-95e0-48f5-a830-3788a93f10fa,57.31,72.16,19.34,681.4,66.08,90,309.77,251.82,61.27,140.76,3.84,5937,31,45,9,195.92,10.76,4726,0
e23da365-59ca-4f7d-bd1a-fe33bf52a38d,92.42,99.91,20.2,196.18,53.53,598,213.79,102.57,1.91,37.41,5.42,4195,16,9,8,315.82,84.14,2245,1
69e2248e-b086-40a9-b49a-dd95b8af70d8,28.17,64.31,21.44,969.05,56.28,347,551.09,295.09,92.97,193.33,9.4,5109,8,85,10,249.54,91.95,3923,1
9b9f4a4c-2905-43f3-ae70-51a27fd0c592,7.77,19.47,62.28,372.39,29.26,496,333.61,315.14,45.11,152.23,3.84,5149,37,20,2,386.55,79.29,3966,0
3b09c04b-a287-4950-8d67-09f621175966,83.03,25.28,94.51,148.59,61.87,246,446.6,190.61,25.81,149.57,5.55,876,15,15,5,336.0,74.93,1924,0
f2a4ec3f-4e6a-40a6-b024-d24f46f58f6b,91.13,17.98,62.75,146.76,32.16,40,323.21,317.5,98.31,110.85,1.09,7164,19,74,5,221.47,94.23,3779,0
ab5c174d-590d-4577-9c48-a133713236c1,41.09,29.57,49.16,110.91,25.93,115,11.69,194.99,31.25,164.51,8.87,2952,17,50,7,116.43,45.9,2806,0
eb0a73fc-be75-4eaa-af47-2051ec07cd0b,22.8,12.8,10.78,950.68,86.09,323,408.02,33.72,1.02,186.75,7.92,5027,38,7,5,548.93,70.27,2388,0
e2c4a0c6-f469-4556-9a6a-32ed6b0f980c,68.02,82.65,20.77,599.76,61.24,524,190.22,247.75,89.37,131.88,3.82,10529,21,91,9,333.89,31.5,3207,0
ab6688c4-a5c9-4fa9-a0ea-97f77f1f4cbd,10.1,60.75,96.17,659.28,32.56,341,239.78,290.99,43.79,169.26,6.28,4420,18,54,0,147.3,86.22,4732,0
b518ac87-829e-4cc2-b7f1-8eda82bf25b3,57.6,41.04,33.41,323.48,34.17,445,588.63,173.35,30.68,42.46,9.75,2741,33,79,4,213.02,87.6,4035,0
b2ee740a-5373-4065-be5a-f8bf3160dd90,14.08,82.37,81.59,746.08,77.89,532,580.64,337.56,74.05,202.54,8.83,3370,34,96,0,691.97,98.83,1621,0
b71c98df-244b-43aa-8eee-64afed423e5d,10.38,76.07,69.7,558.37,89.68,314,496.89,198.9,34.72,110.27,7.04,9900,37,70,4,142.41,65.22,1967,0
d785d0a2-4723-4e46-837a-2b48141409ad,62.62,82.74,30.65,988.69,76.49,168,589.29,394.49,26.25,203.08,1.86,7470,7,87,2,514.02,64.53,4686,0
a9bb5ab9-a178-4f16-902a-fdcd4f46ca46,12.45,98.59,59.06,510.76,78.55,438,539.68,54.97,44.32,246.27,8.1,993,3,18,3,685.21,54.39,965,0
74594765-06a1-433a-9b46-a8e7b1e529ef,50.83,25.86,70.61,387.2,48.46,596,152.15,284.1,93.93,44.85,0.93,5452,1,40,4,553.88,6.88,4489,0
95cfb953-6fd7-463a-a732-47ea4cb01f0a,14.44,17.46,38.99,369.09,32.12,374,456.51,342.72,8.99,239.25,5.78,10714,17,13,0,102.26,60.26,1576,0
c5b99222-be03-4710-87ab-a36a7b2d12a6,32.77,51.4,47.98,683.16,76.18,478,175.28,204.75,86.75,216.57,4.32,2558,27,54,8,432.68,89.02,1451,1
1732e463-81a4-459e-baf9-257c1a03dfc4,36.8,19.85,92.12,36.11,65.2,262,424.96,42.92,92.93,22.92,1.3,11684,26,95,3,697.82,88.73,3628,0
396f5af2-c1ff-4064-a95d-148c02fbeb73,8.55,61.58,64.19,292.92,89.99,475,408.55,179.0,21.07,85.74,5.72,4718,9,76,3,188.04,19.77,2767,0
03a1c01f-821b-4584-b3ce-d6de7f43d8de,46.82,56.69,65.28,483.21,46.84,136,256.88,325.66,59.87,9.72,8.53,11784,23,57,0,356.49,67.39,3508,0
b970890c-2893-42d0-ba62-2b36217f3429,88.76,74.23,74.02,408.88,39.79,72,170.38,41.39,65.38,31.08,2.08,354,40,67,2,644.28,26.65,1242,0
3d4a89cf-ad5c-403c-9a2f-a704e3360e7d,7.71,85.19,86.53,181.68,91.68,419,161.06,335.95,96.32,113.99,5.76,6127,14,52,8,248.92,98.67,3806,1
21934d99-da6c-40a9-a134-e0b331609320,46.79,30.33,23.3,497.75,80.26,588,413.63,257.21,27.23,116.28,7.66,9042,12,97,2,210.53,88.63,3305,0
5f190d78-ddfb-4d19-8a4c-45a20a29c4be,73.94,25.92,69.22,508.65,57.86,93,79.05,281.19,35.97,20.79,6.0,1200,6,81,10,114.7,47.99,1339,0
e63d9509-1aea-471a-8671-75752c63a92c,37.92,78.86,20.74,869.62,33.49,258,571.07,325.79,55.96,131.85,5.47,3614,0,21,3,512.77,62.92,2578,0
9649b4f3-8a37-47c5-80f7-d88b098d6c65,21.76,67.12,53.24,461.18,53.11,571,21.22,287.89,71.92,105.21,1.35,11804,10,72,1,508.01,59.92,4998,0
d85abb3f-fe2e-41d5-8f87-f0d90e15ae6a,10.02,74.69,19.08,698.69,49.62,490,571.38,101.21,9.43,23.61,1.07,3062,38,29,5,673.84,73.35,3826,0
106b28f5-f0a8-477c-8c2e-2710453e43c0,60.08,43.36,54.24,247.98,31.94,178,562.95,12.31,92.31,127.73,0.59,7319,20,61,9,143.12,47.32,901,0
a1a739e3-1343-4878-b2b3-fad149487004,58.18,29.9,12.32,966.45,43.1,444,422.92,293.42,18.52,129.61,2.84,3637,8,16,4,676.13,24.73,4995,0
0b43933b-beed-4e52-a004-d787a432386e,84.17,27.96,99.44,684.64,45.43,510,325.5,172.7,63.41,31.54,4.79,7195,38,6,6,568.51,59.78,3186,1
3719665b-8489-4f1d-abc6-186ed6425e1f,88.12,47.1,87.11,190.91,32.73,346,243.73,486.56,65.46,239.73,7.88,11860,19,83,0,448.91,46.38,1141,0
97965636-34bc-43d4-b6d7-7dfda760e550,67.47,42.83,34.83,35.57,33.59,193,541.6,182.69,34.37,205.47,9.26,3780,15,79,7,176.15,35.12,1379,0
d822a387-1d82-45a2-a390-f1e4deee5649,50.68,34.14,23.28,731.4,84.61,295,26.74,57.29,17.67,17.85,6.0,1581,19,77,7,600.91,15.23,3295,1
01edba8a-322b-4494-83f0-e1adcd73d59f,90.29,83.56,54.37,282.34,42.45,176,265.25,169.73,29.3,5.55,6.47,6625,18,94,9,579.14,14.61,2894,1
c259aa9e-5a71-4b7f-86bc-250a743c2f6c,97.38,29.54,38.0,484.53,39.46,240,62.49,41.61,87.36,139.97,4.67,5407,20,51,9,562.96,87.62,2750,1
0793dff3-655b-4eef-9086-e62c321cdbc7,84.53,79.46,56.93,48.59,54.46,522,145.8,178.18,42.88,162.06,1.35,2719,37,41,3,404.14,18.41,4704,0
f97fd8ba-782b-43e6-b9e7-c31629278972,55.73,76.47,51.97,494.42,36.58,166,580.44,305.4,45.65,114.95,5.46,7134,26,16,8,677.49,22.5,1341,0
9cfd766a-f1f1-462e-bf2e-5a4a348b81ac,33.01,97.46,53.38,597.19,46.67,276,194.11,151.34,17.76,14.95,6.47,4771,23,96,9,160.52,71.42,1509,1
77cc5b7a-0a0c-4078-92ee-24b5cc89f3d3,52.31,81.09,13.37,486.74,78.18,497,25.48,114.29,62.4,42.24,5.41,10745,13,85,2,127.95,60.71,4401,0
